location_key,year,month,rain_mm,rain_days,tmean_c,tmax_c,tmin_c,gdd10
+00.0250_+034.2750,2016,8,42.9591212272644,4,21.44110210787869,26.418109327747004,17.06523407966864,363.9918228149421
+00.0250_+034.2750,2016,9,82.55993342399597,13,22.00647864871553,27.10704701741537,17.716873168945312,372.3588027954109
+00.0250_+034.2750,2016,10,76.71113967895508,11,22.202259256506466,27.15144968340473,18.12592566705524,391.7993179321296
+00.0250_+034.2750,2016,11,118.3824783563614,18,21.7829918543498,26.92416076660157,17.907078552246105,372.4685897827155
+00.0250_+034.2750,2016,12,18.715776920318604,3,22.450730301231488,28.22514520460561,17.715657191122773,399.3837356567389
+00.0250_+034.2750,2017,1,45.31657361984253,3,23.1182061144101,29.576447320753573,17.973660672095548,416.1034301757818
+00.0250_+034.2750,2017,2,198.996919631958,14,22.900486337570896,28.687789808000844,18.270505523681663,370.83475494384817
+00.0250_+034.2750,2017,3,103.97586119174956,15,22.402808248868663,27.446551710559504,18.262197482201373,397.4746475219733
+00.0250_+034.2750,2017,4,230.57071113586423,17,22.286811383565293,26.87354329427086,18.4425938924154,379.1160446166999
+00.0250_+034.2750,2017,5,285.1518669128418,21,21.71676138190816,26.238412967804948,18.12463359217492,377.6272216796882
+00.0250_+034.2750,2017,6,96.08209800720216,12,21.790539868672735,26.76403147379557,17.810042826334666,368.6111145019538
+00.0250_+034.2750,2017,7,112.44028162956238,15,21.06857040159167,25.693322261687285,17.279714572045123,356.08207092285227
+00.0250_+034.2750,2017,8,132.3036539554596,19,21.45881934627414,26.12745056152346,17.566340587985167,367.2537628173835
+00.0250_+034.2750,2017,9,148.34250688552856,19,21.37871034410267,26.19422403971356,17.506030782063817,355.50382232666084
+00.0250_+034.2750,2017,10,149.35074377059937,16,21.7637502485706,26.673557207661304,17.86020173103583,380.2732635498054
+00.0250_+034.2750,2017,11,138.37609577178955,17,21.233767530653267,25.832216389974008,17.578653462727914,351.163047790528
+00.0250_+034.2750,2017,12,23.71868324279785,2,22.48663068381694,28.009379036195867,18.01475111438384,403.1717147827155
+00.0250_+034.2750,2018,1,26.42837953567505,4,21.739328167002785,26.59807591592113,17.62720789755548,375.4918991088874
+00.0250_+034.2750,2018,2,73.52252233028412,9,23.85470799491526,29.88900527954104,18.940909685407405,388.4795898437504
+00.0250_+034.2750,2018,3,213.7824511528015,25,21.16359955572324,25.451128362840223,17.76957436838461,359.9208923339851
+00.0250_+034.2750,2018,4,285.7152853012085,25,20.48602771759033,24.227773539225268,17.65961354573568,328.31080627441474
+00.0250_+034.2750,2018,5,270.4414129257202,24,21.02727238644843,25.46825512301541,17.740461091072348,359.7351013183601
+00.0250_+034.2750,2018,6,114.67976713180542,10,20.56787832048201,25.02307891845703,16.941343688964878,329.4663391113288
+00.0250_+034.2750,2018,7,51.962867736816406,3,20.637753710182835,25.191271185105848,16.97086240706909,343.51307067871164
+00.0250_+034.2750,2018,8,82.6283877491951,13,20.96516419277384,25.882359461630585,16.91460669732868,353.3529754638679
+00.0250_+034.2750,2018,9,69.34199833869934,11,21.87699462042912,27.009675598144558,17.627186584472668,369.5529327392585
+00.0250_+034.2750,2018,10,199.92248439788816,19,21.59532966203591,26.36612509450606,17.849091363722323,375.33585510253977
+00.0250_+034.2750,2018,11,93.58754444122314,13,21.97130557166201,26.715318298339863,18.10365549723309,372.2846069335944
+00.0250_+034.2750,2018,12,144.90906643867493,19,21.32337201846542,26.02255967663183,17.709225857642423,367.8426757812507
+00.0250_+034.2750,2019,1,18.49034023284912,3,22.15696034175096,27.74263374574724,17.65979377992693,393.2679656982429
+00.0250_+034.2750,2019,2,96.16769218444824,9,23.53592198689779,29.462957000732445,18.82140720912389,387.4392715454106
+00.0250_+034.2750,2019,3,108.7447226047516,13,23.21767793470809,29.20151820028985,18.59648407966864,423.08106689453183
+00.0250_+034.2750,2019,4,172.2557339668274,16,22.54288353390166,27.247759501139345,18.748647054036496,388.9379150390632
+00.0250_+034.2750,2019,5,225.7071762084961,27,21.59595057579781,25.83958169260336,18.372079959992448,375.2807556152351
+00.0250_+034.2750,2019,6,112.59392547607422,14,20.8317844178942,25.046918233235715,17.796675109863315,342.65390014648506
+00.0250_+034.2750,2019,7,82.28149795532227,10,20.847636815553077,25.223639014459422,17.286054352791098,348.9002471923835
+00.0250_+034.2750,2019,8,100.94418096542358,13,21.33054660263889,26.14465903005293,17.559791614163316,367.41898498535227
+00.0250_+034.2750,2019,9,142.84469556808472,20,21.72659062279604,26.606916300455737,17.856309000651038,366.94837951660224
+00.0250_+034.2750,2019,10,342.0276002883911,26,20.824180877849585,25.283786207629817,17.555909482894435,354.0152832031257
+00.0250_+034.2750,2019,11,206.72199022769928,20,21.283528412712883,25.865565999348973,17.913792419433605,356.69037628173896
+00.0250_+034.2750,2019,12,195.33735132217407,17,20.918795029835053,25.36265839607489,17.58186172977571,355.6400619506843
+00.0250_+034.2750,2020,1,118.09460234642027,12,21.782084852649348,26.189853102161067,18.1465235556326,377.2138381958015
+00.0250_+034.2750,2020,2,81.11282849311829,8,22.253061088474283,27.32704604576378,18.16526026232492,369.6384414672858
+00.0250_+034.2750,2020,3,275.2593994140625,24,21.787870845999805,26.34206444524949,18.327744810042876,382.382043457032
+00.0250_+034.2750,2020,4,266.08907556533813,20,21.737447886996847,26.030358378092444,18.42498881022135,366.8302078247077
+00.0250_+034.2750,2020,5,186.8170771598816,21,21.36237834397184,25.67802606398061,18.144103807018663,369.243013000489
+00.0250_+034.2750,2020,6,127.1821939945221,13,20.780117289225245,25.190087890625023,17.29485982259115,337.27421569824287
+00.0250_+034.2750,2020,7,90.04919648170471,13,20.563559099423003,24.75102952526464,17.21147874401464,340.41887817382883
+00.0250_+034.2750,2020,8,136.83870458602905,17,21.166423334101182,25.99470106555572,17.30962475192166,361.2170501708992
+00.0250_+034.2750,2020,9,233.4854123145342,22,21.368825425042075,26.2469462076823,17.559549967447936,357.0974426269538
+00.0250_+034.2750,2020,10,215.1575891673565,24,21.362423935756965,25.991052246093773,18.040449376260085,372.4882751464851
+00.0250_+034.2750,2020,11,495.1243615150452,22,21.111566649542965,25.62514038085942,17.64625244140626,349.07089233398506
+00.0250_+034.2750,2020,12,74.89375424385071,12,21.24511364762509,25.86843507828252,17.374564189295654,360.26648864746164
+00.0250_+034.3250,2015,1,9.113391399383543,2,22.450064308412664,28.432621420583416,17.25235556325606,396.7675964355476
+00.0250_+034.3250,2015,2,35.89613974094391,6,23.53083218165807,29.951120540073987,18.289699445452012,385.2337997436528
+00.0250_+034.3250,2015,3,107.33325386047365,9,23.75109960494501,30.142702951738958,18.652978515625023,419.3219329833989
+00.0250_+034.3250,2015,4,289.55996680259705,25,20.752499834696494,24.99195404052739,17.49964548746749,337.37399291992256
+00.0250_+034.3250,2015,5,272.944610118866,24,20.905752682429465,25.508069241431485,17.460011931388635,356.00525817871164
+00.0250_+034.3250,2015,6,168.78287029266355,18,20.58857682545988,25.056399536132854,17.26781463623047,334.8632125854499
+00.0250_+034.3250,2015,7,49.754751205444336,5,20.82526876388061,25.426271303238423,16.832002996629285,345.0032516479499
+00.0250_+034.3250,2015,8,36.19908881187439,8,21.52971941219863,26.51409793976819,17.057257178521922,365.3560043334968
+00.0250_+034.3250,2015,9,172.26145935058594,18,21.987547090318454,27.07672068277998,17.77375386555991,372.7571182250984
+00.0250_+034.3250,2015,10,262.9649906158447,23,21.448769772437288,26.143584023752567,17.904783482705398,372.7496963500984
+00.0250_+034.3250,2015,11,280.2757658958435,25,20.474426036410875,24.852338663736987,17.323527526855514,332.6379928588874
+00.0250_+034.3250,2015,12,151.84941005706787,14,20.836780494771915,25.452504607169885,17.221552990328917,351.4478927612312
+00.0250_+034.3250,2016,1,82.60242557525635,15,21.960413623112515,26.704605397870463,18.19587097167971,385.9573837280281
+00.0250_+034.3250,2016,2,27.67297887802124,3,23.43742972626086,29.167439638335168,18.62509123703529,398.9345382690435
+00.0250_+034.3250,2016,3,81.27854228019714,11,23.768484800605336,29.42420792118196,18.98601635348416,432.3981552124029
+00.0250_+034.3250,2016,4,377.8426685333252,26,21.59114045037165,25.44568634033203,18.652388000488315,361.47111511230537
+00.0250_+034.3250,2016,5,234.46934986114505,17,21.20907148545785,25.641691441689773,17.893933007024998,364.8021789550788
+00.0250_+034.3250,2016,6,87.63425350189209,9,20.70257172054721,25.09982961018881,17.13379720052086,333.5044021606452
+00.0250_+034.3250,2016,7,46.95791673660278,5,20.565519874326757,24.94365106398061,16.652969655682966,334.74762115478586
+00.0250_+034.3250,2016,8,41.17107772827149,6,21.10274682814071,26.013213422221558,16.724386202904498,352.43279418945383
+00.0250_+034.3250,2016,9,82.52941036224365,13,21.59906219906281,26.680086771647154,17.316739400227902,359.9523925781257
+00.0250_+034.3250,2016,10,79.87813234329224,11,21.898598197198623,26.840398776146685,17.720766916582704,380.6980682373054
+00.0250_+034.3250,2016,11,118.5189015865326,19,21.432007153829037,26.54143727620448,17.510059611002646,360.77245330810615
+00.0250_+034.3250,2016,12,20.867712020874023,3,22.097542822232867,27.870717497794885,17.283544035880823,388.8899932861335
+00.0250_+034.3250,2017,1,47.177265644073486,4,22.823861776372496,29.236237359816077,17.623999121881297,408.2492630004888
+00.0250_+034.3250,2017,2,200.07570838928223,14,22.5914449964252,28.365863691057484,17.861795588902112,361.9247451782232
+00.0250_+034.3250,2017,3,104.4717220067978,13,22.164406241139943,27.202060133411067,17.92983693768906,388.6506271362312
+00.0250_+034.3250,2017,4,228.55755472183228,18,21.979416635301448,26.598298645019558,18.05454966227217,369.5001861572272
+00.0250_+034.3250,2017,5,273.9140310287476,21,21.398449259932303,25.942176868069566,17.761741687405504,367.410737609864
+00.0250_+034.3250,2017,6,103.94504976272584,11,21.47219948238808,26.380889383951853,17.45514729817711,357.5405502319343
+00.0250_+034.3250,2017,7,120.2727484703064,17,20.79387019577854,25.37349312074724,16.99425905289189,346.7001586914069
+00.0250_+034.3250,2017,8,126.45775890350342,20,21.12063732762499,25.74806144468249,17.245073675340223,356.39359436035227
+00.0250_+034.3250,2017,9,148.50305604934692,20,21.07981711493602,25.875604248046898,17.198562622070312,346.1125030517585
+00.0250_+034.3250,2017,10,153.3088080883026,18,21.48694728318088,26.40969632056453,17.528328975554473,371.03939208984445
+00.0250_+034.3250,2017,11,135.19704723358154,17,20.929527621799025,25.55817515055338,17.16908467610682,340.908897399903
+00.0250_+034.3250,2017,12,25.70459651947021,3,22.163270363756453,27.702209275768663,17.56053781817036,391.56729583740304
+00.0250_+034.3250,2018,1,27.11580967903137,6,21.415458564348118,26.330465796685985,17.216618002614666,364.97979888916086
+00.0250_+034.3250,2018,2,70.82845664024353,8,23.63303412028722,29.672407313755627,18.699388667515397,384.2152664184575
+00.0250_+034.3250,2018,3,211.2355818748474,24,20.877159598565925,25.23519926994078,17.452937267672667,351.6661163330085
+00.0250_+034.3250,2018,4,281.5107510089874,26,20.195212830437583,24.01001688639326,17.343921915690146,320.3090820312507
+00.0250_+034.3250,2018,5,272.2116150856018,25,20.724335873511563,25.23435216103832,17.41536914456276,351.0706802368171
+00.0250_+034.3250,2018,6,116.28500270843506,10,20.273783810933367,24.71085459391276,16.658908589681005,320.54644775390693
+00.0250_+034.3250,2018,7,51.88826274871826,4,20.304149984544324,24.80196582425026,16.635577589465754,332.2819229125984
+00.0250_+034.3250,2018,8,80.9710037112236,17,20.594621728056268,25.47480163574221,16.53583088536419,341.16480407714914
+00.0250_+034.3250,2018,9,65.59215354919434,14,21.56173040601948,26.670576477050812,17.205246988932288,358.1373519897468
+00.0250_+034.3250,2018,10,209.49494743347168,20,21.308096904139404,26.11627423686366,17.46492526146676,365.5085922241218
+00.0250_+034.3250,2018,11,85.37597513198853,14,21.68652909596756,26.49077402750652,17.664356994628918,362.32696533203193
+00.0250_+034.3250,2018,12,143.76780533790588,21,21.009814075757163,25.76414519279234,17.261192370999254,356.89273223877024
+00.0250_+034.3250,2019,1,20.42534351348877,3,21.906926214566795,27.570576624716523,17.281762203093535,384.90621948242256
+00.0250_+034.3250,2019,2,93.83731496334076,11,23.369397735595783,29.39431261335102,18.513955688476585,382.5157257080083
+00.0250_+034.3250,2019,3,102.96158266067503,13,23.05337391925121,29.14478257702245,18.302721380418348,416.91479187011777
+00.0250_+034.3250,2019,4,165.10922574996948,16,22.27728837331142,26.99346160888672,18.46135609944662,380.87169952392645
+00.0250_+034.3250,2019,5,226.8678622245789,27,21.325429637457773,25.63686129662301,18.042584130071877,367.03140411377024
+00.0250_+034.3250,2019,6,115.83695411682127,16,20.57081436581086,24.761454264322936,17.55066986083989,334.6818618774421
+00.0250_+034.3250,2019,7,84.36165428161621,9,20.57605005900064,24.90856815461194,16.987794248519435,339.39361724853586
+00.0250_+034.3250,2019,8,95.60780024528503,15,21.00695789296145,25.81974280572712,17.24124716481856,357.44534454345774
+00.0250_+034.3250,2019,9,142.95124745368958,22,21.404976039462667,26.27223409016932,17.50458323160808,356.65225982666084
+00.0250_+034.3250,2019,10,349.3684935569763,26,20.53201805442899,25.030446993920123,17.218168492471023,344.8535400390632
+00.0250_+034.3250,2019,11,215.32761055231092,22,20.981078868442125,25.58008829752606,17.58124593098961,347.42001342773506
+00.0250_+034.3250,2019,12,198.2591023445129,19,20.62868771296684,25.14626661731353,17.23966172741308,346.9818893432624
+00.0250_+034.3250,2020,1,119.38646745681764,11,21.649863015451785,26.088575104744223,17.932253732988954,372.322846984864
+00.0250_+034.3250,2020,2,90.20489263534546,10,22.15639262583062,27.32418739055765,17.96437251650059,366.6841186523444
+00.0250_+034.3250,2020,3,276.69955825805664,24,21.690303851712144,26.30825392200103,18.19703162408649,379.8319259643562
+00.0250_+034.3250,2020,4,267.0567569732666,21,21.592433781094087,25.954387919108115,18.235447692871105,362.8475341796882
+00.0250_+034.3250,2020,5,187.01323688030243,21,21.22743945788312,25.57678793630293,18.01709899902346,365.7052474975593
+00.0250_+034.3250,2020,6,126.10181665420532,15,20.63657073974616,25.033654785156276,17.162635294596384,332.94435119628974
+00.0250_+034.3250,2020,7,98.74338939785956,15,20.42435956565282,24.577233394499785,17.069919020129817,335.5308624267585
+00.0250_+034.3250,2020,8,135.50658178329468,17,21.01387219582841,25.83517337922132,17.137239813035535,356.0724044799812
+00.0250_+034.3250,2020,9,234.656312584877,21,21.20395183563238,26.049970499674487,17.407039896647177,351.8551559448249
+00.0250_+034.3250,2020,10,225.99853026866916,23,21.224676119896746,25.846147401871235,17.862057396673436,367.4771743774421
+00.0250_+034.3250,2020,11,479.3285260200501,21,20.97201315561932,25.55156300862632,17.432769266764353,344.76498413086006
+00.0250_+034.3250,2020,12,72.87782835960388,12,21.126298543458404,25.831914397208948,17.176483941847323,356.6301742553718
+00.0250_+034.3750,2015,1,8.301223039627075,2,22.450064308412664,28.432621420583416,17.25235556325606,396.7675964355476
+00.0250_+034.3750,2015,2,31.469561100006104,5,23.53083218165807,29.951120540073987,18.289699445452012,385.2337997436528
+00.0250_+034.3750,2015,3,100.4928126335144,10,23.75109960494501,30.142702951738958,18.652978515625023,419.3219329833989
+00.0250_+034.3750,2015,4,286.09212374687195,25,20.752499834696494,24.99195404052739,17.49964548746749,337.37399291992256
+00.0250_+034.3750,2015,5,254.6907157897949,25,20.905752682429465,25.508069241431485,17.460011931388635,356.00525817871164
+00.0250_+034.3750,2015,6,141.49300837516785,16,20.58857682545988,25.056399536132854,17.26781463623047,334.8632125854499
+00.0250_+034.3750,2015,7,52.88980102539063,4,20.82526876388061,25.426271303238423,16.832002996629285,345.0032516479499
+00.0250_+034.3750,2015,8,33.29117465019226,8,21.52971941219863,26.51409793976819,17.057257178521922,365.3560043334968
+00.0250_+034.3750,2015,9,174.69301414489746,19,21.987547090318454,27.07672068277998,17.77375386555991,372.7571182250984
+00.0250_+034.3750,2015,10,269.4616746902466,24,21.448769772437288,26.143584023752567,17.904783482705398,372.7496963500984
+00.0250_+034.3750,2015,11,291.2908716201782,24,20.474426036410875,24.852338663736987,17.323527526855514,332.6379928588874
+00.0250_+034.3750,2015,12,159.0408582687378,14,20.836780494771915,25.452504607169885,17.221552990328917,351.4478927612312
