yield_kg_ph,year,is_holdout,cv_group,cv_fold,site,district,plant_date,harvest_date,cows,electricity,hh_num,hh_num_under18,owns_cows,owns_electricity,owns_oxen,plot_acres,plot_hectares,wealth_index,can_kg_ph_flagged_outlier,comp_quality_is_missing,comp_wb_pa_flagged_outlier,dap_kg_ph_flagged_outlier,fertility_is_missing,field_gps_flagged_invalid,growing_season_days_flagged,n_kg_ph_is_missing,pest_disease_is_missing,plant_date_doy_is_missing,plot_acres_flagged_outlier,slope_angle_num_is_missing,slope_is_missing,urea_kg_ph_flagged_outlier,uses_hybrid_seed_is_missing,basal_n_share,can_kg_ph,can_kg_ph_winsorized,comp_wb_pa,comp_wb_pa_winsorized,compost_applied,compost_wb_ph,dap_kg_ph,dap_kg_ph_winsorized,hybrid_seed_share,hybridseed_kg_ph,intercrop,intercrop_is_legume,intercrop_type,k2o_kg_ph,lime_kg_ph,lime_kg_ph_winsorized,localseed_kg_ph,n_kg_ph,npk_kg_ph,npk_kg_ph_winsorized,p2o5_kg_ph,plant_date_doy,seed_category,seed_type,seed_type_clean,seed_type_is_mixed,seed_type_primary,topdress_applied,total_nutrient_kg_ph,urea_kg_ph,urea_kg_ph_winsorized,uses_hybrid_seed,drought,chickens,fertility,fertility_ordinal,goats,growing_season_days,hh_num_under5,owns_chickens,owns_goats,weed,FAW,flood,pest_disease
3145.7534,2020,True,tapsagoi,-1,tapsagoi,baharini,2020-03-25,2020-10-01,0.0,False,6.0,4.0,False,False,False,0.550000011920929,0.222577304824233,-0.18130687292075778,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,0.4090909087325551,112.32052521555674,112.32052521555674,0.0,0.0,False,0.0,112.32052504905036,112.32052504905036,1.0,26.956927099034807,False,,,0.0,0.0,0.0,0.0,49.421031064873816,0.0,0.0,51.667441522563166,85.0,hybrid_branded,h_614d,h_614d,False,h_614d,True,101.08847258743698,0.0,0.0,True,False,10.0,dont_know,,0.0,190.0,0.0,True,False,2.0,False,False,False
2833.2615,2020,True,lunza,-1,lunza,butere,2020-03-12,2020-08-08,3.0,False,5.0,2.0,True,False,False,1.0,0.404686,0.5078275076914432,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0.4639175257731959,39.536826082444165,39.536826082444165,10.0,10.0,True,24.7105,49.42103260305521,49.42103260305521,0.8571428571428572,14.826309780916562,True,True,local_beans,0.0,0.0,0.0,2.4710516301527603,19.17536064998542,0.0,0.0,22.733674997405398,72.0,mixed,wh_505 local_maize,wh_505 local,True,wh_505,True,41.90903564739082,0.0,0.0,True,False,10.0,worse,-1.0,0.0,149.0,1.0,True,False,3.0,False,False,False
2513.825,2020,True,bulimbo,-1,bulimbo,bungoma,2020-04-09,2020-07-27,5.0,True,8.0,1.0,True,True,False,1.5,0.607029,1.218684270394253,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,0.5142857142857142,0.0,0.0,0.0,0.0,False,0.0,82.36838437702316,82.36838437702316,1.0,19.76841304122208,False,,,14.00262534409394,0.0,0.0,0.0,28.828934531958108,82.36838437702316,82.36838437702316,51.8920821575246,100.0,hybrid_branded,wh_505,wh_505,False,wh_505,False,94.72364203357665,0.0,0.0,True,False,5.0,dont_know,,0.0,109.0,0.0,True,False,2.0,False,False,False
1208.3026,2020,True,akoret,-1,akoret,teso,2020-03-15,2020-07-06,0.0,False,4.0,2.0,False,False,False,0.5,0.202343,-0.877971623306391,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,0.40909090909090906,24.710516301527605,24.710516301527605,0.0,0.0,False,0.0,24.710516301527605,24.710516301527605,1.0,9.88420652061104,True,False,cassava,0.0,0.0,0.0,0.0,10.872627172672146,0.0,0.0,11.366837498702699,75.0,mixed,dk_8031 other_hybrid,dk_8031 other_hybrid,True,dk_8031,True,22.239464671374847,0.0,0.0,True,False,5.0,better,1.0,0.0,113.0,1.0,True,False,3.0,True,True,True
2784.6514,2020,True,kaptildil,-1,kaptildil,kabiyet,2020-02-28,2020-09-06,2.0,True,4.0,2.0,True,True,False,1.0,0.404686,0.5220195200086197,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5806451612903226,61.776290753819005,61.776290753819005,0.0,0.0,False,0.0,123.552581507638,123.552581507638,1.0,24.710516301527605,False,,,0.0,61.776290753819005,61.776290753819005,0.0,38.30130026736778,0.0,0.0,56.83418749351348,59.0,hybrid_branded,h_6213,h_6213,False,h_6213,True,95.13548776088126,0.0,0.0,True,False,10.0,same,0.0,0.0,191.0,1.0,True,False,2.0,True,False,True
2312.4414,2020,True,eshikalame,-1,eshikalame,butere,2020-04-08,2020-07-24,0.0,False,4.0,2.0,False,False,False,0.25,0.1011715,-1.1398914424382247,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,0.675,19.76841304122208,19.76841304122208,0.0,0.0,False,0.0,59.30523912366625,59.30523912366625,1.0,29.652619561833124,True,True,local_beans,0.0,0.0,0.0,0.0,15.814730432977665,0.0,0.0,27.280409996886476,99.0,hybrid_branded,dk_8031,dk_8031,False,dk_8031,True,43.095140429864145,0.0,0.0,True,False,0.0,same,0.0,0.0,107.0,2.0,False,False,2.0,False,False,False
3638.7966,2020,True,mukhe,-1,mukhe,webuye,2020-04-03,2020-10-01,4.0,False,7.0,4.0,True,False,False,0.75,0.3035145,0.5078275076914432,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,1.0,0.0,0.0,0.0,0.0,False,0.0,115.31574603519766,115.31574603519766,1.0,19.76841304122208,False,,,0.0,0.0,0.0,0.0,20.75683428633558,0.0,0.0,53.04524317619093,94.0,other_hybrid,other_hybrid,other_hybrid,False,other_hybrid,False,73.80207746252651,0.0,0.0,True,False,7.0,worse,-1.0,0.0,181.0,0.0,True,False,2.0,False,True,False
2826.3169,2020,True,nucleus,-1,nucleus,mumias,2020-03-12,2020-08-21,0.0,True,5.0,3.0,False,True,False,3.75,1.5175725,-0.1671148606035812,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,1.0,0.0,0.0,0.0,0.0,False,0.0,128.49468476794354,128.49468476794354,1.0,28.33472371171723,True,True,local_beans,0.0,0.0,0.0,0.0,23.129043258229835,0.0,0.0,59.107554993254034,72.0,mixed,h_6213 sc_duma_43,h_6213 sc_duma_43,True,h_6213,False,82.23659825148387,0.0,0.0,True,True,2.0,worse,-1.0,0.0,162.0,1.0,True,False,2.0,True,False,True
6791.4946,2020,True,bosoti,-1,bosoti,gucha,2020-02-15,2020-07-14,2.0,False,6.0,2.0,True,False,False,0.5,0.202343,0.5078275076914432,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0.2571428571428572,123.552581507638,123.552581507638,0.0,0.0,False,0.0,61.776290753819005,61.776290753819005,1.0,19.76841304122208,True,True,local_beans,0.0,0.0,0.0,0.0,43.243403527673294,0.0,0.0,28.417093746756745,46.0,hybrid_branded,pioneer_p3812w,pioneer_p3812w,False,pioneer_p3812w,True,71.66049727443004,0.0,0.0,True,False,10.0,better,1.0,0.0,150.0,1.0,True,False,2.0,True,False,True
2333.2739,2020,True,koruruma,-1,koruruma,teso,2020-02-15,2020-07-11,0.0,False,8.0,4.0,False,False,False,0.25,0.1011715,-0.11633948958350505,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,1.0,0.0,0.0,0.0,0.0,False,0.0,345.94722822138647,345.94722822138647,1.0,19.76841304122208,False,,,0.0,0.0,0.0,0.0,62.27050107984956,0.0,0.0,159.13572498183777,46.0,hybrid_branded,dk_8031,dk_8031,False,dk_8031,False,221.40622606168733,0.0,0.0,True,False,3.0,worse,-1.0,1.0,147.0,0.0,True,True,3.0,False,True,True
2669.3767,2020,True,chebugundi,-1,chebugundi,kapsabet,2020-02-06,2020-11-21,0.0,True,4.0,2.0,False,True,False,0.5,0.202343,-0.1671148606035812,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,0.1555075593952484,0.0,0.0,0.0,0.0,False,0.0,197.68413041222084,197.68413041222084,1.0,29.652619561833124,False,,,0.0,0.0,0.0,0.0,228.8193809521456,0.0,0.0,90.93469998962159,37.0,hybrid_branded,h_6213,h_6213,False,h_6213,False,319.7540809417672,420.0787771259692,420.0787771259692,True,False,10.0,better,1.0,0.0,289.0,0.0,True,False,2.0,True,False,True
3902.6787,2020,True,newshihaka,-1,newshihaka,butere,2020-04-01,2020-09-12,8.0,False,5.0,0.0,True,False,False,0.25,0.1011715,0.5078275076914432,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,0.4090909090909091,123.552581507638,123.552581507638,0.0,0.0,False,0.0,123.552581507638,123.552581507638,1.0,39.536826082444165,True,True,local_beans,0.0,0.0,0.0,0.0,54.36313586336072,0.0,0.0,56.83418749351348,92.0,hybrid_branded,dk_8031,dk_8031,False,dk_8031,True,111.1973233568742,0.0,0.0,True,False,10.0,same,0.0,0.0,164.0,0.0,True,False,2.0,True,False,True
2319.3857,2020,True,sergoit,-1,sergoit,keiyo,2020-04-21,2020-11-07,6.0,False,5.0,1.0,True,False,False,1.5,0.607029,1.2694596414143293,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,1.0,0.0,0.0,0.0,0.0,False,0.0,123.552581507638,123.552581507638,1.0,16.473677122509798,False,,,0.0,0.0,0.0,0.0,22.23946467137484,0.0,0.0,56.83418749351348,112.0,hybrid_branded,h_6213,h_6213,False,h_6213,False,79.07365216488833,0.0,0.0,True,False,10.0,same,0.0,4.0,200.0,0.0,True,True,2.0,False,True,True
1930.5065,2020,True,mugen,-1,mugen,hamisi,2020-03-15,2020-08-12,1.0,False,4.0,0.0,True,False,False,0.5,0.202343,-0.1888372426941901,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,1.0,0.0,0.0,0.0,0.0,False,0.0,123.552581507638,123.552581507638,0.0,0.0,True,False,banana,0.0,0.0,0.0,19.76841304122208,22.23946467137484,0.0,0.0,56.83418749351348,75.0,local,local_maize,local,False,local,False,79.07365216488833,0.0,0.0,False,False,5.0,better,1.0,0.0,150.0,0.0,True,False,2.0,True,False,True
1868.0081,2020,True,khelela,-1,khelela,teso,2020-03-27,2020-07-08,1.0,False,5.0,3.0,True,False,True,0.5,0.202343,-0.007260823155070246,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,1.0,0.0,0.0,0.0,0.0,False,0.0,123.552581507638,123.552581507638,1.0,29.652619561833124,False,,,0.0,0.0,0.0,0.0,22.23946467137484,0.0,0.0,56.83418749351348,87.0,hybrid_branded,wh_505,wh_505,False,wh_505,False,79.07365216488833,0.0,0.0,True,False,4.0,better,1.0,0.0,103.0,1.0,True,False,2.0,False,False,False
3992.9543,2020,True,shikomari,-1,shikomari,mumias,2020-03-11,2020-07-24,1.0,False,5.0,3.0,True,False,False,0.5,0.202343,0.5078275076914432,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0.4090909090909091,123.552581507638,123.552581507638,0.0,0.0,False,0.0,123.552581507638,123.552581507638,1.0,39.536826082444165,False,,,0.0,0.0,0.0,0.0,54.36313586336072,0.0,0.0,56.83418749351348,71.0,mixed,pn_15 pioneer_p3812w,pn_15 pioneer_p3812w,True,pn_15,True,111.1973233568742,0.0,0.0,True,True,5.0,worse,-1.0,0.0,135.0,1.0,True,False,2.0,False,False,False
3999.8984,2020,True,ebusakami,-1,ebusakami,vihiga,2020-03-13,2020-07-22,0.0,True,5.0,4.0,False,True,False,0.75,0.3035145,-0.1671148606035812,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,0.35643564658013094,82.3683845296541,82.3683845296541,20.0,20.0,True,49.421,65.89470849003919,65.89470849003919,0.599999997,9.88420652061104,True,True,local_beans,0.0,0.0,0.0,6.589471096109082,33.27682750591712,0.0,0.0,30.31156590541803,73.0,mixed,wh_505 local_maize,wh_505 local,True,wh_505,True,63.58839341133515,0.0,0.0,True,False,6.0,better,1.0,0.0,131.0,0.0,True,False,2.0,False,False,False
4111.0068,2020,True,mwera,-1,mwera,kakamega_north,2020-02-11,2020-08-13,2.0,False,4.0,1.0,True,False,False,0.5,0.202343,-0.1888372426941901,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,0.4090909090909091,123.552581507638,123.552581507638,0.0,0.0,False,0.0,123.552581507638,123.552581507638,1.0,29.652619561833124,True,True,local_beans,0.0,0.0,0.0,0.0,54.36313586336072,0.0,0.0,56.83418749351348,42.0,hybrid_branded,h_6218,h_6218,False,h_6218,True,111.1973233568742,0.0,0.0,True,False,5.0,same,0.0,0.0,184.0,1.0,True,False,2.0,False,False,False
2534.6577,2020,True,lumino,-1,lumino,lugari,2020-03-21,2020-10-26,3.0,False,9.0,3.0,True,False,False,1.0,0.404686,0.5078275076914432,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,0.4090909090909091,123.552581507638,123.552581507638,0.0,0.0,False,0.0,123.552581507638,123.552581507638,1.0,29.652619561833124,False,,,0.0,0.0,0.0,0.0,54.36313586336072,0.0,0.0,56.83418749351348,81.0,hybrid_branded,h_6213,h_6213,False,h_6213,True,111.1973233568742,0.0,0.0,True,False,10.0,same,0.0,0.0,219.0,0.0,True,False,2.0,False,False,False
3197.1411,2020,True,mabonde,-1,mabonde,ndalu,2020-03-27,2020-09-22,3.0,True,5.0,3.0,True,True,False,0.25,0.1011715,0.5220195200086197,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,0.4090909090909091,247.105163015276,247.105163015276,0.0,0.0,False,0.0,247.105163015276,247.105163015276,1.0,49.42103260305521,True,True,local_beans,0.0,0.0,0.0,0.0,108.72627172672144,0.0,0.0,113.66837498702697,87.0,hybrid_branded,h_6218,h_6218,False,h_6218,True,222.3946467137484,0.0,0.0,True,False,15.0,this_is_the_only_field_i_farm,,0.0,179.0,2.0,True,False,2.0,False,False,False
3173.5305,2020,True,sirende,-1,sirende,cherangany,2020-04-19,,,,7.0,1.0,,,False,2.0,0.809372,-0.8154607883644568,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,1.0,0.0,0.0,0.0,0.0,False,0.0,92.66443613072852,92.66443613072852,1.0,24.710516301527605,False,,,0.0,0.0,0.0,0.0,16.679598503531132,0.0,0.0,42.62564062013512,110.0,hybrid_branded,h_614d,h_614d,False,h_614d,False,59.305239123666254,0.0,0.0,True,True,,this_is_the_only_field_i_farm,,,,0.0,,,2.0,False,True,False
3576.2983,2020,True,apokor,-1,apokor,sirisia,2020-05-15,2020-07-23,5.0,True,4.0,2.0,True,True,False,0.25,0.1011715,0.2192205354240837,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,1.0,39.536826082444165,False,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,136.0,hybrid_branded,wh_505,wh_505,False,wh_505,False,0.0,0.0,0.0,True,False,0.0,same,0.0,3.0,69.0,0.0,False,True,2.0,True,False,True
5555.4146,2020,True,kamelilo,-1,kamelilo,tinderet,2020-03-27,2020-08-11,0.0,False,3.0,1.0,False,False,False,2.0,0.809372,-0.877971623306391,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,0.4090909090909091,123.552581507638,123.552581507638,0.0,0.0,False,0.0,123.552581507638,123.552581507638,1.0,24.710516301527605,True,True,local_beans,0.0,0.0,0.0,0.0,54.36313586336072,0.0,0.0,56.83418749351348,87.0,other_hybrid,other_hybrid,other_hybrid,False,other_hybrid,True,111.1973233568742,0.0,0.0,True,False,15.0,better,1.0,0.0,137.0,1.0,True,False,2.0,False,False,False
2605.4893,2020,True,okilidu,-1,okilidu,nambale,2020-03-15,2020-07-29,1.0,False,4.0,3.0,True,False,False,0.25,0.1011715,-0.1888372426941901,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,0.4090909090909091,123.552581507638,123.552581507638,0.0,0.0,False,0.0,123.552581507638,123.552581507638,1.0,39.536826082444165,False,,,0.0,0.0,0.0,0.0,54.36313586336072,0.0,0.0,56.83418749351348,75.0,hybrid_branded,dk_8031,dk_8031,False,dk_8031,True,111.1973233568742,0.0,0.0,True,False,2.0,better,1.0,0.0,136.0,0.0,True,False,3.0,False,False,False
3867.9575,2020,True,kamutiong,-1,kamutiong,kimilili,2020-03-25,2020-09-25,0.0,True,3.0,2.0,False,True,False,1.0,0.404686,-1.9282107292966366,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,1.0,0.0,0.0,0.0,0.0,False,0.0,123.552581507638,123.552581507638,1.0,24.710516301527605,False,,,0.0,0.0,0.0,0.0,22.23946467137484,0.0,0.0,56.83418749351348,85.0,hybrid_branded,h_6218,h_6218,False,h_6218,False,79.07365216488833,0.0,0.0,True,False,0.0,better,1.0,0.0,184.0,0.0,False,False,3.0,True,False,True
2152.7231,2020,True,emuruba,-1,emuruba,kakamega_south,2020-03-17,2020-08-04,2.0,True,10.0,4.0,True,True,False,4.0,1.618744,1.218684270394253,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,1.0,0.0,0.0,0.0,0.0,False,0.0,61.776290753819005,61.776290753819005,1.0,8.64868070553466,True,True,local_beans,0.0,0.0,0.0,0.0,11.11973233568742,0.0,0.0,28.417093746756745,77.0,mixed,h_614d other_hybrid,h_614d other_hybrid,True,h_614d,False,39.536826082444165,0.0,0.0,True,False,13.0,same,0.0,0.0,140.0,0.0,True,False,2.0,False,False,False
2694.376,2020,True,budaywa,-1,budaywa,kakamega_south,2020-02-04,2020-08-28,2.0,False,5.0,2.0,True,False,False,0.0625,0.025292875,-0.991348541869779,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,,0.0,0.0,32.0,32.0,True,79.0736,0.0,0.0,0.0,0.0,False,,,0.0,0.0,0.0,2.4710516301527603,0.0,0.0,0.0,0.0,35.0,local,local_maize,local,False,local,False,0.0,0.0,0.0,False,False,2.0,same,0.0,0.0,206.0,0.0,True,False,1.0,False,False,False
2681.8762,2020,True,kangeso,-1,kangeso,rongo,2020-03-02,2020-07-17,4.0,True,7.0,4.0,True,True,True,1.0,0.404686,2.267739372446215,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,0.40909090909090906,42.00787771259692,42.00787771259692,0.0,0.0,False,0.0,42.00787771259692,42.00787771259692,0.0,0.0,True,True,local_beans,0.0,0.0,0.0,12.355258150763802,18.483466193542647,0.0,0.0,19.323623747794585,62.0,local,local_maize,local,False,local,True,37.80708994133723,0.0,0.0,False,False,8.0,better,1.0,1.0,137.0,1.0,True,True,2.0,False,False,False
5347.0869,2020,True,shianda,-1,shianda,butere,2020-03-18,2020-07-29,1.0,False,6.0,4.0,True,False,False,0.75,0.3035145,0.5078275076914432,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,0.4090909090909091,123.552581507638,123.552581507638,10.666667,10.666667,True,26.35786749035,123.552581507638,123.552581507638,1.0,19.76841304122208,True,True,local_beans,0.0,0.0,0.0,0.0,54.36313586336072,0.0,0.0,56.83418749351348,78.0,hybrid_branded,sc_tembo_73,sc_tembo_73,False,sc_tembo_73,True,111.1973233568742,0.0,0.0,True,False,12.0,same,0.0,0.0,133.0,0.0,True,False,2.0,True,False,True
1763.8441,2020,True,kevote,-1,kevote,manyatta,2020-03-30,2020-08-08,1.0,False,5.0,2.0,True,False,False,0.5,0.202343,-0.1888372426941901,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,0.4090909090909091,123.552581507638,123.552581507638,10.0,10.0,True,24.7105,123.552581507638,123.552581507638,1.0,29.652619561833124,True,True,local_beans,0.0,0.0,0.0,0.0,54.36313586336072,0.0,0.0,56.83418749351348,90.0,hybrid_branded,pioneer_p3812w,pioneer_p3812w,False,pioneer_p3812w,True,111.1973233568742,0.0,0.0,True,False,3.0,better,1.0,0.0,131.0,1.0,True,False,1.0,True,False,True
5249.8672,2020,True,mundulu,-1,mundulu,kakamega_south,2020-03-15,2020-08-14,1.0,False,10.0,3.0,True,False,False,0.5,0.202343,-0.29468379148414564,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,0.2494226327944573,247.105163015276,247.105163015276,24.0,24.0,True,59.3052,118.6104782473325,118.6104782473325,1.0,29.652619561833124,False,,,0.0,0.0,0.0,0.0,85.59722846849161,0.0,0.0,54.56081999377295,75.0,hybrid_branded,pan_691,pan_691,False,pan_691,True,140.15804846226456,0.0,0.0,True,False,1.0,this_is_the_only_field_i_farm,,0.0,152.0,1.0,True,False,2.0,False,False,False
3367.97,2020,True,kenene,-1,kenene,sotik,2020-01-17,2020-11-27,2.0,True,3.0,1.0,True,True,False,0.25,0.1011715,0.32506708421403907,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,1.0,0.0,0.0,0.0,0.0,False,0.0,148.26309780916563,148.26309780916563,1.0,14.826309780916562,True,True,rosecoco_beans,0.0,0.0,0.0,0.0,26.68735760564981,0.0,0.0,68.20102499221619,17.0,hybrid_branded,h_6213,h_6213,False,h_6213,False,94.888382597866,0.0,0.0,True,False,0.0,same,0.0,1.0,,1.0,False,True,2.0,False,False,False
3323.5269,2020,True,nabeki,-1,nabeki,ndalu,2020-04-06,2020-11-26,3.0,False,5.0,2.0,True,False,False,2.0,0.809372,0.5078275076914432,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,1.0,0.0,0.0,0.0,0.0,False,0.0,123.552581507638,123.552581507638,1.0,24.710516301527605,True,True,kk8_beans,0.0,0.0,0.0,0.0,22.23946467137484,0.0,0.0,56.83418749351348,97.0,hybrid_branded,h_6213,h_6213,False,h_6213,False,79.07365216488833,0.0,0.0,True,False,30.0,same,0.0,0.0,234.0,1.0,True,False,2.0,False,False,False
7444.2554,2020,True,masathi,-1,masathi,olkalou,2020-03-19,,,,4.0,2.0,,,False,0.75,0.3035145,-0.8154607883644568,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,0.4090909086429663,164.7367690593082,164.7367690593082,0.0,0.0,False,0.0,164.73676875404632,164.73676875404632,1.0,32.9473542450196,True,True,rosecoco_beans,0.0,0.0,0.0,0.0,72.48417833114847,0.0,0.0,75.77891362686131,79.0,hybrid_branded,h_6218,h_6218,False,h_6218,True,148.2630919580098,0.0,0.0,True,False,,this_is_the_only_field_i_farm,,,,1.0,,,2.0,False,False,False
3208.2522,2020,True,biribiriet,-1,biribiriet,kabiyet,2020-03-30,2020-11-18,3.0,True,5.0,2.0,True,True,False,2.5,1.011715,0.5220195200086197,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,0.46391752577319584,197.68413041222084,197.68413041222084,0.0,0.0,False,0.0,247.105163015276,247.105163015276,1.0,24.710516301527605,False,,,0.0,0.0,0.0,0.0,95.8768032499271,0.0,0.0,113.66837498702697,90.0,hybrid_branded,h_614d,h_614d,False,h_614d,True,209.54517823695406,0.0,0.0,True,False,5.0,dont_know,,0.0,233.0,1.0,True,False,1.0,False,False,False
1486.0734,2020,True,ochude,-1,ochude,teso,2020-04-06,2020-07-13,2.0,False,6.0,4.0,True,False,True,1.0,0.404686,0.6894039272305631,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,,0.0,True,False,cassava,0.0,0.0,0.0,0.0,18.186939997924316,0.0,0.0,0.0,97.0,hybrid_branded,dk_8033,dk_8033,False,dk_8033,False,18.186939997924316,39.536826082444165,39.536826082444165,False,False,10.0,same,0.0,0.0,98.0,1.0,True,False,3.0,True,False,True
2604.1006,2020,True,kotienogumba,-1,kotienogumba,greenshamba,2020-03-25,2020-08-05,2.0,False,7.0,3.0,True,False,False,0.25,0.1011715,-0.1888372426941901,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,,0.0,0.0,40.0,40.0,True,98.842,0.0,0.0,1.0,29.652619561833124,True,True,local_beans,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.0,other_hybrid,other_hybrid,other_hybrid,False,other_hybrid,False,0.0,0.0,0.0,True,False,5.0,better,1.0,0.0,133.0,0.0,True,False,2.0,True,False,True
4131.8398,2020,True,kamelilo,-1,kamelilo,tinderet,2020-03-15,2020-09-11,4.0,True,4.0,1.0,True,True,False,2.0,0.809372,-0.43656504950884706,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,0.5806451612903226,61.776290753819005,61.776290753819005,0.0,0.0,False,0.0,123.552581507638,123.552581507638,1.0,19.76841304122208,True,True,other_hybrid_beans_seed,0.0,0.0,0.0,0.0,38.30130026736778,0.0,0.0,56.83418749351348,75.0,other_hybrid,other_hybrid,other_hybrid,False,other_hybrid,True,95.13548776088126,0.0,0.0,True,False,0.0,same,0.0,0.0,180.0,0.0,False,False,2.0,False,False,False
5222.0894,2020,True,shibinga,-1,shibinga,mumias,2020-03-02,2020-07-30,0.0,False,6.0,4.0,False,False,True,0.125,0.05058575,0.10611609540831765,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,,0.0,0.0,16.0,16.0,True,39.5368,0.0,0.0,0.0,0.0,False,,,0.0,0.0,0.0,4.942103260305521,0.0,0.0,0.0,0.0,62.0,local,local_maize,local,False,local,False,0.0,0.0,0.0,False,False,4.0,dont_know,,0.0,150.0,1.0,True,False,2.0,False,False,False
1305.5223,2020,True,bar,-1,bar,vihiga,2020-03-09,,0.0,True,6.0,1.0,False,True,False,0.25,0.1011715,-0.1671148606035812,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,0.2571428571428572,494.210326030552,494.210326030552,0.0,0.0,False,0.0,247.105163015276,247.105163015276,1.0,19.76841304122208,True,True,local_beans,0.0,0.0,0.0,0.0,172.97361411069318,0.0,0.0,113.66837498702697,69.0,hybrid_branded,h_614d,h_614d,False,h_614d,True,286.64198909772017,0.0,0.0,True,False,4.0,same,0.0,0.0,,0.0,True,False,2.0,False,False,False
1423.575,2020,True,akoret,-1,akoret,teso,2020-04-02,2020-07-23,0.0,True,7.0,5.0,False,True,False,1.0,0.404686,0.5295498897820521,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,1.0,0.0,0.0,0.0,0.0,False,0.0,148.26309780916563,148.26309780916563,1.0,24.710516301527605,False,,,0.0,0.0,0.0,0.0,26.68735760564981,0.0,0.0,68.20102499221619,93.0,hybrid_branded,dk_8031,dk_8031,False,dk_8031,False,94.888382597866,0.0,0.0,True,False,20.0,same,0.0,0.0,112.0,1.0,True,False,3.0,False,True,False
3527.6882,2020,True,kebere,-1,kebere,gucha,2020-03-15,2020-08-09,3.0,False,8.0,4.0,True,False,False,0.25,0.1011715,-0.991348541869779,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0.4090909090909091,247.105163015276,247.105163015276,0.0,0.0,False,0.0,247.105163015276,247.105163015276,1.0,29.652619561833124,False,,,0.0,0.0,0.0,0.0,108.72627172672144,0.0,0.0,113.66837498702697,75.0,hybrid_branded,pioneer_p3812w,pioneer_p3812w,False,pioneer_p3812w,True,222.3946467137484,0.0,0.0,True,False,5.0,better,1.0,0.0,147.0,0.0,True,False,2.0,True,True,True
4487.3857,2020,True,barier,-1,barier,imenti,2020-03-28,2020-08-11,1.0,False,5.0,2.0,True,False,True,0.5,0.202343,-0.007260823155070246,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,0.4090909090909091,123.552581507638,123.552581507638,0.0,0.0,False,0.0,123.552581507638,123.552581507638,1.0,19.76841304122208,True,True,local_beans,0.0,0.0,0.0,0.0,54.36313586336072,0.0,0.0,56.83418749351348,88.0,hybrid_branded,sc_sungura_301,sc_sungura_301,False,sc_sungura_301,True,111.1973233568742,0.0,0.0,True,True,2.0,worse,-1.0,0.0,136.0,0.0,True,False,1.0,False,True,False
